full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"       (2008 FO)",1.240498585620775,.2760474578818112,.7376299173463183,335.9647216232658,141.3000439625168,.8980621045541778,1.582935066687373,1.3816645423023,33,6,94,,,23.2
"       (2008 FS6)",1.294301644075514,.1467526457040726,5.168134281504678,21.02957865456259,210.0414042481473,1.104359453468302,1.484243834682727,1.47252086242307,3494,1,84,,,22.3
"       (2008 FJ7)",1.13352426674351,.2913283752334194,.4655057008880869,99.87308452396614,359.7279681692107,.8032964838254703,1.46375204966155,1.20685316944574,8,8,20,,,25.9
"       (2008 GE)",1.272002130674959,.2090122772059352,9.930559943759251,39.43991825768119,95.32001585941629,1.006138068731784,1.537866192618133,1.43463017234075,34,6,31,,,23.3
"       (2008 GL2)",1.123168080657045,.1289089326294716,5.171947519305396,16.52097224529351,235.7278218309076,.9783816822160529,1.267954479098037,1.19035179550646,4,7,22,,,27.2
"       (2008 GM2)",1.052071579125269,.1573790742306006,4.099038973703941,195.0815072574742,278.2809285218422,.8864975279782079,1.21764563027233,1.07913588662178,8,5,54,,,28.3
"       (2008 HU4)",1.071458615789928,.05558000867096335,1.391343679882073,215.2983764850621,350.5727465564128,1.011906936633745,1.13101029494611,1.1091015300354,2919,0,76,,,28.3
"       (2008 JG)",1.052144400564158,.2960860182107633,7.906356940643034,128.8290684080633,242.3092483372376,.7406191544183659,1.36366964670995,1.0792479306919,1414,2,127,,,20.8
"       (2008 JP24)",1.248250602407908,.2773088106956502,1.14055839936339,41.49596691002194,125.1357623350351,.9020997124040422,1.594401492411774,1.39463602313064,12,6,63,,,26.7
"       (2008 ON10)",1.163190710430329,.1613226252347902,7.08628655198287,130.9302616546471,242.9308467458818,.9755417313749873,1.35083968948567,1.25454022230483,18,7,49,,,24.7
"       (2008 PG2)",1.138683042196315,.04233163043648312,8.953772507741045,325.0710306005935,67.31592010092581,1.090480732469771,1.18688535192286,1.21510128945207,4098,1,48,,,22.6
"       (2008 PW4)",1.161868021447729,.2728189722399959,2.677139622455063,116.8862744309023,295.3200984876123,.8448883819578422,1.478847660937616,1.25240098404319,3894,0,68,,,22.4
"       (2008 RH1)",1.063697203869655,.1617216849665114,7.46728004881347,350.8800428718229,147.3759037129931,.8916742997656872,1.235720107973622,1.09707224695936,4052,0,101,,,22.6
"       (2008 TX3)",1.179257775752587,.1866123740428113,2.381486253846823,193.2814529132905,249.8508346479736,.9591936826109515,1.399321868894223,1.28062308144239,24,6,102,,,24.9
"       (2008 TS10)",1.258414506521429,.2025751515361287,1.468422403839801,5.638620086557395,345.3688517862744,1.003490997167588,1.51333801587527,1.41170442592787,14,8,17,,,29.0
"       (2008 UL3)",1.294631092051966,.2240985703082729,6.582773367689072,205.7815353413064,240.6998315082122,1.004506115246482,1.584756068857449,1.47308311530616,7,8,23,,,25.4
"       (2008 UD95)",1.143118198147553,.1384513817614833,4.345122003203768,223.3201259056757,106.8366915631862,.9848519040973275,1.301384492197779,1.22220740387734,1,8,13,,,25.6
"       (2008 VC)",1.121124460537828,.1725196490233541,5.72370721809897,218.3800653092965,240.5384518706267,.9277084620943449,1.314540458981311,1.18710448101104,2,7,14,,,26.9
"       (2008 WY94)",1.176673143094102,.1814793703545574,6.055440309622334,71.39301019790305,31.27850887120941,.9631312419722663,1.390215044215938,1.27641518982445,30,5,34,,,25.6
"       (2008 XS)",1.277369888000343,.2149711339797914,3.32391523314545,250.8826229892533,170.0112130218282,1.00277223466527,1.551967541335416,1.44372079987388,5,7,18,,,27.1
"       (2009 BG)",1.105297855698893,.2728886339751865,5.558318350986569,300.0099165680465,93.20305168787237,.8036746337215197,1.406921077676268,1.16205636412293,20,7,66,,,25.5
"       (2009 BF2)",1.062424593340133,.1844500178868345,4.551856301590059,301.1825858824362,95.86511016363102,.8664603580951329,1.258388828585134,1.09510402515265,17,6,64,,,25.9
"       (2009 CV)",1.115763098179158,.1507273734079428,.9427016122664009,22.40127134853297,181.3578925016261,.9475870570451052,1.283939139313211,1.17859933845181,2708,0,176,,,24.3
"       (2009 DN4)",1.226185196155978,.2387077616054858,3.129990292219592,151.8796313598731,53.34573211646077,.9334852726678013,1.518885119644156,1.35782032440675,3,8,21,,,26.0
"       (2009 DB43)",1.101145573294429,.1718234419567473,.9344142106847044,43.71293963060352,38.78796142448586,.911942950795544,1.290348195793313,1.15551425655111,21,7,28,,,26.5
"       (2009 DO111)",1.050724268455957,.2808951419906347,2.980792782842696,2.033488182870423,273.3176103211963,.7555809258750156,1.345867611036899,1.07706359552856,983,2,271,0,1,22.8
"       (2009 FX10)",1.198826979825925,.2963390682092938,1.928994810474792,55.51206453082363,204.8824772876517,.8435677096801489,1.554086249971702,1.3126319309637,6,8,22,,,24.3
"       (2009 FQ32)",1.225257104545254,.1886686457629307,6.1454254221,7.766596766046362,203.4699461459525,.9940895059192915,1.456424703171217,1.35627902807159,1,8,8,,,26.8
"       (2009 HK73)",1.245551404493324,.2826537615843496,5.623485001037452,215.9212484964615,300.44105203201,.8934916147666161,1.597611194220032,1.39011486021128,22,6,45,,,26.3
"       (2009 KY1)",1.147408399725803,.1894512451555744,9.369051341058702,236.9073544966915,281.5327593555884,.9300304496957846,1.364786349755821,1.2290943988811,27,6,89,,,23.7
"       (2009 OS5)",1.144264041727381,.09677830801278517,1.695244939404055,145.3601750881647,120.8520483577765,1.033524103849134,1.255003979605628,1.22404554633711,1976,1,69,,,24.5
"       (2009 PD)",1.265723709724837,.1699828049709595,3.905619738917562,113.2592668556954,165.9058150038849,1.050572443227561,1.480874976222114,1.42402159530996,9,8,14,,,24.2
"       (2009 QE34)",1.289216168127755,.2319029795678162,2.627338197773869,142.7936848944981,163.4846994880228,.9902430974319258,1.588189238823584,1.46385080990734,49,6,52,,,23.6
"       (2009 RT1)",1.15547851774749,.1061821431819319,4.149437207097276,159.6623576845021,136.4955083445987,1.032787332332379,1.2781697031626,1.24208413814154,3694,0,61,,,23.6
"       (2009 SH1)",1.197702608673133,.245685725984202,3.317321881366756,354.9256660311813,294.8176490887764,.9034441737481015,1.491961043598164,1.31078570203423,,9,11,,,29.4
"       (2009 SA100)",1.143555667703703,.2859585620605771,3.826645193905196,160.6593316692948,109.7914064141794,.816546133330929,1.470565202076477,1.22290907630709,13,7,26,,,23.9
"       (2009 SN103)",1.298777435670715,.2654191816305861,3.593548090256909,5.635197656508343,39.50135982666026,.9540569915747228,1.643497879766708,1.48016559234016,5,5,58,,,27.6
"       (2009 TJ4)",1.089847633930523,.1248930888599511,9.228434476944411,201.3909980822514,249.0008972339455,.9537331965422308,1.225962071318815,1.13777629384648,4,7,39,,,26.1
"       (2009 TD17)",1.126752828027092,.2199788153290477,.07865217357207899,217.9868612004699,83.1405546468373,.8788910757490382,1.374614580305146,1.19605510051793,2,7,19,,,27.7
"       (2009 UK20)",1.053671062558616,.2071717400989576,2.844050825697392,215.9765736913557,277.4459026834115,.8353801950364298,1.271961930080802,1.08159776642324,15,6,38,,,26.3
"       (2009 WG7)",1.241507060199212,.2540774996709517,3.349597866558566,61.61763660573344,292.1919196060718,.9260680505199628,1.556946069878462,1.38334973977075,4,8,19,,,26.6
"       (2009 WW7)",1.090457427652473,.2617697491032324,2.52619531293137,57.13531359473399,273.7062559781222,.8050086604081294,1.375906194896818,1.13873134370022,4,7,28,,,28.9
"       (2009 WC106)",1.082908099967735,.1782388406377957,5.34683640636928,243.0072260159323,257.7833862259212,.8898918157122077,1.275924384223262,1.12692653621315,1,8,18,,,25.5
"       (2009 XP2)",1.214834783543771,.1985529017756454,9.249039348611873,79.8754108789541,325.8365459899708,.9736258120931668,1.456043754994374,1.33901064520831,31,6,44,,,25.2
"       (2009 XZ6)",1.222155291765608,.2018835022909977,6.473217182631593,85.08814733718667,326.8847839859487,.9754223011204907,1.468888282410725,1.35113203488789,22,7,51,,,26.2
"       (2009 YS)",1.192187708254556,.1793570037225444,6.751336126229299,81.46226074530533,338.7602946694264,.9783604930271715,1.40601492348194,1.30174273335123,3,7,31,,,25.3
"       (2010 AN61)",1.156830127187442,.1323081870112091,3.612160360828777,116.4237274366351,8.682329199336447,1.003772030379325,1.309888223995559,1.24426414858973,35,6,67,,,27.0
"       (2010 CJ18)",1.197598928077606,.2600085080897485,7.786271956801401,148.6885348782502,63.44806307329579,.8862130174982656,1.508984838656946,1.31061550105945,7,7,54,,,26.8
"       (2010 CO44)",1.07040932916412,.230633971338535,6.181261745692314,327.4915034741381,73.84394536545254,.823536574621182,1.317282083707058,1.10747270310129,18,6,36,,,24.6
"       (2010 CE55)",1.289810223259977,.2205714562888269,2.528876093240225,191.9715695780268,58.61853904734134,1.005314903979307,1.574305542540646,1.46486271343032,3548,0,91,,,22.2
"       (2010 DJ)",1.207881849877999,.1364602707334896,.2348549578004805,3.217604868409866,106.7404546860651,1.043053965629579,1.372709734126419,1.32753165432441,2,8,16,,,26.5
"       (2010 FT)",1.08964062825924,.1945154883749445,5.602848186503162,13.82317585918172,246.0731317242408,.8776886493002123,1.301592607218267,1.1374521453777,8,7,34,,,25.7
"       (2010 FV9)",1.147519732160975,.2873641198871723,.6393058657433917,30.47983792358752,64.80545189306032,.8177637342753727,1.477275730046578,1.2292732907976,1644,2,71,,,25.4
"       (2010 GC35)",1.212221858092794,.1267858363168126,8.498392602158249,195.2891062992135,2.520172483619219,1.058529296012979,1.36591442017261,1.33469295560853,2979,0,61,,,24.6
"       (2010 JA)",1.215664581886208,.2932202222486738,2.521178973527531,222.3368300325481,74.9336573956887,.8592071430056931,1.572122020766723,1.34038280528842,4,6,90,,,27.0
"       (2010 JT39)",1.20202567545265,.2078555115298813,5.044328203674215,35.86908250138941,283.6560885216459,.9521780138093887,1.451873337095912,1.31788895668177,28,7,21,,,23.6
"       (2010 KE)",1.297248370562917,.2452117466415154,5.244280766911975,56.38649500688587,224.9384938192894,.9791478317893244,1.61534890933651,1.47755243874086,3,7,27,,,26.7
"       (2010 KV7)",1.214105985758994,.218541730910739,.3144854601972688,255.9194065884117,36.85674855028072,.9487731621221344,1.479438809395853,1.33780588679453,3,8,13,,,26.0
"       (2010 MY1)",1.2143687692119,.2110718225802468,9.6972411384228,102.4659272552213,218.8260814323672,.958049739809813,1.470687798613987,1.3382402462447,7,7,50,,,23.9
"       (2010 RF12)",1.060481638728617,.1882731827991578,.8829066097456757,163.8399391533499,267.5868619478356,.860821385305114,1.260141892152121,1.09210132124136,3,4,316,,,28.1
"       (2010 RM80)",1.176520513487882,.1996579311933001,2.364305397846916,345.0160959316552,304.3460724355175,.9416188617584123,1.411422165217351,1.27616684673379,8,7,52,,,27.9
"       (2010 SZ3)",1.184787780792018,.1413829627680033,2.2136244557373,179.8848338889688,163.4213919008489,1.017278974092314,1.352296587491721,1.28964165417774,24,7,22,,,27.4
"       (2010 SX11)",1.15802461878682,.2490394943509405,5.15871219854331,182.4415873098548,267.1372615783272,.8696307532782095,1.44641848429543,1.24619180413007,21,7,34,,,24.8
"       (2010 TB54)",1.152559113325095,.2794214608106024,6.621432234307695,14.20158221506846,82.6059487737882,.8305093622092242,1.474608864440965,1.23737978258055,3,7,29,,,26.8
"       (2010 TW54)",1.043373322387618,.2341484702574778,3.845267745671676,196.289083214821,85.92736951298748,.7990690550430954,1.287677589732142,1.06578056052246,5,6,70,,,27.6
"       (2010 UP)",1.065097516761035,.09959861964813063,9.315182138221845,211.349278353458,244.8029493006073,.9590152743009847,1.171179759221086,1.09923933439849,193,2,62,2,3,24.7
"       (2010 UE51)",1.055169696877876,.05971763478185103,.6239184692797997,32.29914213865025,47.24827404799916,.9921574582868465,1.118181935468905,1.08390611835271,93,2,177,,,28.3
"       (2010 VB1)",1.136829495101124,.2711349330118298,2.640298132537139,106.0898021928784,74.77316051204909,.8285953061010085,1.445063684101239,1.21213558620324,2434,0,166,2,0,23.2
"       (2010 VZ11)",1.104424461995416,.1538164363799742,4.635786150535407,42.41685234142759,300.5877989052908,.9345458270004106,1.274303096990421,1.16067927081345,20,6,72,,,25.6
"       (2010 VT21)",1.066810671811262,.08569717200247215,7.291732695318634,221.5531757281379,114.0885671291225,.9753880141749794,1.158233329447545,1.10189250619164,,9,15,,,27.3
"       (2010 VL65)",1.065420690226549,.1441151892664451,4.398817336737148,223.0932230412061,254.0100856877023,.9118773858061628,1.218963994646934,1.09973967158652,1,7,9,,,28.4
"       (2010 VC72)",1.159382480158149,.1370300556302581,5.929613646103157,199.7087901457219,39.08418829192833,1.000512234405331,1.318252725910966,1.24838431147731,1848,2,49,,,23.0
"       (2010 WC1)",1.144350991900368,.1604598019619916,2.088565235018823,66.63069545755452,303.8045930081954,.9607286583650267,1.32797332543571,1.2241850678854,6,8,13,,,27.7
"       (2010 WR7)",1.046209680991847,.235299342309855,1.562555353676001,20.45076716912467,159.1383747638594,.8000372311362619,1.292382130847431,1.07012942007288,624,4,57,,,23.5
"       (2010 WT8)",1.151449513337174,.2839060190717181,4.536644167436083,58.39984432543812,162.0855014442303,.8245460658435501,1.478352960830799,1.23559332399338,2111,0,63,,,21.9
"       (2010 XO69)",1.185186731735504,.2729066523003957,2.737388668659731,267.6117052435728,247.2131734271079,.8617413884267204,1.508632075044288,1.29029309624086,1,8,17,,,27.1
"       (2011 AN1)",1.24619987613784,.2788498112427674,3.915339763819801,99.83518161207675,65.04450568849809,.898697275906043,1.593702476369636,1.39120060511096,6,7,18,,,27.7
"       (2011 AU4)",1.069458720670745,.1106742335154691,4.517682313399685,104.9991181185772,285.4558411436719,.9510971964840761,1.187820244857414,1.10599774512312,5,7,29,,,25.9
"       (2011 AH5)",1.078067622732366,.2901627973768536,6.844684074150345,294.6540379873969,267.2671410665505,.7652525055589287,1.390882739905804,1.11937913393465,583,2,60,,,26.0
"       (2011 AA23)",1.295366773603305,.2175403121906549,7.014377936878079,111.1239365616041,346.686313448487,1.01357228127224,1.577161265934369,1.47433892557652,61,6,42,,,23.8
"       (2011 AM24)",1.178765242335033,.1499955584724225,9.133419683755328,127.2098819377242,214.8551731589369,1.001955691503109,1.355574793166956,1.27982086014997,1871,0,305,,,20.5
"       (2011 AA37)",1.095859465657055,.01678920060988707,3.817247697524332,275.7098968376217,131.5060154289436,1.077460861247895,1.114258070066215,1.14720358942795,2919,0,133,,,22.8
"       (2011 AB37)",1.115376421640736,.2086110536893843,7.70173704447972,113.1485561379066,76.22356885668496,.8826965710619674,1.348056272219506,1.17798671213438,1,8,19,,,25.9
"       (2011 AM37)",1.1001427785377,.147041825461998,2.625610123119866,291.2261693526083,129.2371214732976,.9383757761126825,1.261909780962719,1.15393615487172,1,7,17,,,29.7
"       (2011 AN37)",1.152158264424266,.2343313101584467,4.203205835513834,116.0852592555451,278.0289524747348,.8821715088118461,1.422145020036687,1.2367343156479,2,8,14,,,26.1
"       (2011 BP40)",1.122937086389133,.1537624847582568,.9153445404624909,164.8336622779161,236.357380604896,.9502714897587428,1.295602683019524,1.18998459716594,5,8,11,,,25.4
"       (2011 CG2)",1.177483256196012,.1585836493930339,2.757332835787169,293.2297474712187,283.8519295749841,.9907536643292555,1.364212848062768,1.27773359158224,1856,0,372,,,21.4
"       (2011 CA7)",1.080516706308021,.2884246279859666,.1188314129870774,306.8611473200905,282.8523894735788,.7688690772585084,1.392164335357534,1.12319569799123,1,7,16,,,30.3
"       (2011 CY7)",1.288882429929884,.2151357787278154,3.949125958203886,327.2236389731223,164.6911948013675,1.011597704678319,1.566167155181448,1.46328242813615,20,8,46,,,25.2
"       (2011 CO14)",1.130353353321016,.1781887732216846,7.711581133061635,143.5046900378227,273.9707222170292,.9289370759857266,1.331769630656305,1.20179264781612,16,7,34,,,25.1
"       (2011 CE22)",1.107301424089944,.09370841161181129,4.567448149503682,317.7591044479766,61.84831509588382,1.003537966462979,1.21106488171691,1.16521747699697,1,9,18,,,25.4
"       (2011 CE66)",1.293546865378433,.1793130393871744,9.614849609365262,327.9553658229159,204.5308858518405,1.061597045357674,1.525496685399192,1.47123298799251,,9,13,,,25.6
"       (2011 ES4)",1.09029866873752,.242219360257229,3.36862252289528,339.902631345627,273.5453774693249,.8262072227066094,1.354390114768431,1.13848267213208,4,7,42,,,25.7
"       (2011 ED12)",1.098242025865409,.1341194215066266,2.817196613034409,349.9691746234419,117.5970459924724,.9509464406820743,1.245537611048743,1.15094690708446,20,6,86,,,26.8
"       (2011 ED41)",1.26036781781564,.2776368394300028,4.30130468249726,52.90691009699384,191.8567707221773,.9104432803580161,1.610292355273264,1.41499257298391,19,8,50,,,22.4
"       (2011 ET74)",1.15446753637546,.2151946713662555,2.968882713074382,156.8705251681419,304.8627986904078,.9060322742821324,1.402902798468788,1.24045435983654,30,7,20,,,26.2
"       (2011 GJ3)",1.141846863591609,.2048899329434599,.8453051482014294,331.0633466964098,308.5369253628146,.9078939362786242,1.375799790904594,1.22016902884328,20,7,38,,,26.2
"       (2011 GR59)",1.263066065609932,.2542857648364618,1.639019954907092,142.4053210088776,115.1732515186694,.9418863450773295,1.584245786142534,1.41953891640848,13,8,54,,,23.7
"       (2011 GD60)",1.083414209846409,.1624300569281946,6.062108130437465,115.0225784872705,211.0867057538113,.907435178064242,1.259393241628576,1.12771665213407,293,4,78,,,21.7
"       (2011 HO24)",1.180939291763398,.08077110472299494,3.754195546503541,220.9365742460216,321.1658889036712,1.085553520556877,1.276325062969918,1.28336313842389,11,7,37,,,25.0
"       (2011 HP24)",1.187367771164995,.1095911056066623,3.062206525669542,168.2133874706945,42.69469888756086,1.057242824361304,1.317492717968685,1.29385642640407,33,6,23,,,25.8
"       (2011 JV10)",1.139880241549248,.2022082181165392,1.404721148348467,221.3569148331522,297.5266482145265,.9093870890393243,1.370373394059172,1.21701811010211,2,7,18,,,29.7
"       (2011 MD)",1.059569367479931,.04105952204965695,2.562405187085439,273.9597202527767,4.674810078016545,1.016063955672748,1.103074779287115,1.09069241659045,967,2,528,,,28.0
"       (2011 MW1)",1.055564137185285,.2751768065075624,3.261315153529829,277.114720627746,124.5341515014067,.7650973688507281,1.346030905519843,1.08451394885103,955,1,90,,,22.3
"       (2011 MQ3)",1.122288690344126,.1099801353233609,5.676457398288912,274.0260746521997,301.1437332105444,.9988592283082011,1.24571815238005,1.18895408095288,23,6,72,,,24.8
"       (2011 OK45)",1.291377641275328,.2144596215544679,2.873000675671574,300.0752573341251,327.5698127577194,1.01442928104352,1.568326001507136,1.46753374547421,6,8,10,,,27.6
"       (2011 PN1)",1.213150192531341,.129203982543753,1.946804951858027,155.9390344651156,141.8874942024881,1.056406356232571,1.369894028830111,1.33622643557592,5,8,7,,,27.4
"       (2011 ST12)",1.11780105099422,.2165380953430776,6.148691522186399,353.8305776595553,89.22855628763051,.8757545404394412,1.359847561548999,1.1818298982776,8,7,14,,,26.4
"       (2011 SH189)",1.223524647687918,.1053849255499191,5.867231301391667,182.7501522566185,217.4650617873742,1.094583593782835,1.352465701593,1.35340347145398,82,4,63,,,24.1
"       (2011 UF10)",1.289534263160734,.2951612437567592,9.975552544579608,19.48069130974664,79.3999424269782,.908913726179256,1.670154800142213,1.46439261864895,12,8,27,,,23.4
"       (2011 UK10)",1.229685421594177,.2593655828550241,6.077846925311752,196.8336717365099,125.2466591152704,.9107473454940774,1.548623497694277,1.36363845124795,16,7,56,,,25.1
"       (2011 UV63)",1.193170797304083,.1342273837360932,9.786045407262128,13.71169662867996,189.7743979463046,1.033014602831647,1.353326991776518,1.30335320895057,1650,1,66,,,21.7
"       (2011 UY114)",1.183896507105753,.09549199363833606,9.107971965512942,25.14290459796712,78.6529129972395,1.070843869380762,1.296949144830744,1.28818670060508,34,6,48,,,23.4
"       (2011 UZ275)",1.286740268648886,.1874389375495696,8.507654082589843,51.9724935463341,352.4035635736162,1.045555039791091,1.527925497506681,1.45963591537143,27,7,174,,,23.6
"       (2011 UC292)",1.078185574057287,.2608150495562634,1.695489280498441,187.1747321387634,52.43592134088168,.7969785501286875,1.359392597985887,1.11956284578235,18,7,20,,,22.6
"       (2011 WC)",1.203366886741419,.09866651341906582,9.39688204899174,226.1059098780569,245.142207108987,1.084634871662688,1.322098901820151,1.32009530786482,1618,2,78,,,22.8
"       (2011 WU2)",1.182550373636706,.0451100225569285,3.010552481769569,236.7869438406342,200.6340587889037,1.12920549960725,1.235895247666162,1.28599025243246,1,9,14,,,24.9
"       (2011 YP10)",1.210959053073409,.1719967925321979,9.310631633164009,87.60902028571137,55.62233753471786,1.002677980056955,1.419240126089863,1.33260791903365,33,7,34,,,24.6
"       (2011 YT62)",1.198846263315534,.1937637059437665,6.145075984585119,34.81608625040379,344.3954127965993,.9665533684786793,1.431139158152388,1.31266360220536,1505,2,44,,,22.4
"       (2011 YU74)",1.279603397152959,.2591548582137462,1.955725892308033,275.3933584454734,275.7323725549954,.9479879601939559,1.611218834111962,1.447509020649,1347,1,110,,,23.0
"       (2012 AQ)",1.070991694858238,.1038144417803478,2.855997076942292,97.31131193563589,316.1133933976911,.9598072899051417,1.182176099811335,1.10837662154704,2,5,24,,,30.7
"       (2012 BB14)",1.06443440744061,.09938064926020045,2.644906205384716,316.9139561187138,255.0219762810774,.9586502249342655,1.170218589946955,1.09821294614881,211,4,35,,,25.0
"       (2012 BA35)",1.071792078173054,.1177231119548426,5.714530684154739,145.4421892936367,234.5638220797618,.9456173793619738,1.197966776984133,1.10961933689467,49,5,48,,,23.8
"       (2012 BP123)",1.122571940873384,.156215317813656,2.594299569967912,148.577600713272,272.7452291019228,.9472090083611558,1.297934873385613,1.18940422331446,1,9,13,,,27.1
"       (2012 CP46)",1.152001236853707,.06935705183977316,7.347760515484577,141.9307708399218,347.66950385,1.072101827349762,1.231900646357653,1.23648149261055,9,8,12,,,25.8
"       (2012 CS46)",1.266686698010516,.278321899687609,.4914792853452631,218.2765119310557,348.7850077544932,.9141400499112048,1.619233346109828,1.42564704117447,2,7,12,,,27.7
"       (2012 DS30)",1.093212945399746,.09193888052319849,9.563798285642507,332.4449839893973,228.8997138348656,.9927041710262249,1.193721719773267,1.14305032365192,4,7,45,,,26.0
"       (2012 DY32)",1.084121090887458,.1659478271836911,9.536745417135709,158.3575363170137,259.9377856395984,.9042135514506718,1.264028630324245,1.12882051185097,45,6,64,,,22.7
"       (2012 DJ54)",1.176112064815944,.2299910903954667,1.989934347630276,336.8570015137136,120.0874921449562,.905616768601661,1.446607361030227,1.27550234058397,17,6,29,,,28.6
"       (2012 DT60)",1.19179766170329,.1125371824228741,7.483079386471514,353.8647220398655,73.85450391241305,1.057676110837032,1.325919212569548,1.30110395130942,27,6,36,,,22.1
"       (2012 DW60)",1.111717610904975,.1680835412531325,4.821135957498693,353.6447431260854,237.8471240949251,.9248561779905951,1.298579043819356,1.17219517778467,2706,0,66,0,2,26.5
"       (2012 EC)",1.151649493971648,.1374253071429416,.9134562694260945,306.0787476528214,333.9062202537169,.9933837085415808,1.309915279401715,1.23591522972489,2080,0,171,,,23.3
"       (2012 EL8)",1.188299264393854,.1491925769652319,4.253575211347795,358.3477270650425,166.0796181007362,1.011013834933045,1.365584693854663,1.29537927577684,1,7,22,,,28.3
"       (2012 EP10)",1.050289305814944,.1160552853922618,1.033011116606162,348.0064821541801,105.7987466164727,.9283976806841499,1.172180930945737,1.07639486546352,13,6,31,,,29.1
"       (2012 FN)",1.221448703783289,.1870690736281031,3.233225757444992,356.9089059224142,147.9150705557848,.9929534262823021,1.449943981284276,1.34996047060794,,9,17,,,29.2
"       (2012 FN35)",1.16769090190518,.2714347780946071,9.311577673848888,6.950719002367513,71.60070234460854,.850738981063456,1.484642822746904,1.26182767076991,7,9,19,,,24.9
"       (2012 FS35)",1.098913253635177,.1184418477074104,2.33744233571429,186.546337666126,42.27765565197286,.9687559374044646,1.229070569865889,1.15200222850381,1,5,42,,,30.2
"       (2012 GA5)",1.141748332379377,.06594212705037494,7.299524065662009,192.4827598027599,108.6903917502138,1.066459018786063,1.217037645972692,1.22001109767437,6129,0,40,,,24.2
"       (2012 GV11)",1.044955908920989,.2156531559248489,5.403707604922408,164.6606610636764,217.5376790726015,.8196078693598584,1.270303948482119,1.06820634047598,666,3,82,,,22.3
"       (2012 HM)",1.175265586506962,.1975736609369199,7.148624274017971,39.01962803727542,230.1984376061913,.9430640620076052,1.407467111006319,1.27412557028629,11,3,527,0,3,24.1
"       (2012 HG2)",1.188989780047595,.1817147949582054,.1114599963231321,143.487341935896,26.25936069790308,.9729327459588447,1.405046814136346,1.29650854888118,39,5,208,,,27.0
"       (2012 HD20)",1.181016112005539,.2716216644951859,4.693672668382987,87.11833784560815,32.10075312954935,.8602265498669618,1.501805674144117,1.28348836484876,1506,2,79,,,22.3
"       (2012 HC25)",1.209753941328812,.1881041463151676,6.402158703911614,198.9888783270386,317.2689541757574,.9821942089437463,1.437313673713877,1.33061915421488,3,9,11,,,25.8
"       (2012 HH31)",1.19748089477374,.1372669997653166,3.291094135474856,84.694483096783,75.33011316042567,1.033106285071862,1.361855504475618,1.31042174779738,30,7,38,,,23.8
"       (2012 HK31)",1.073756428485771,.1207347652493116,2.205183818016665,222.6698343798951,96.69206247879855,.9441166981576021,1.20339615881394,1.11267125276365,30,7,65,,,25.4
"       (2012 KB4)",1.093011452344397,.06070044770490926,6.327657348635211,60.49008052912517,277.6781135127945,1.026665167840499,1.159357736848295,1.14273432013651,12,7,18,,,25.3
"       (2012 KT12)",1.251452539569865,.1979398287596236,1.718695058042136,235.6275605407838,25.29604789149555,1.00374023818661,1.49916484095312,1.4000056172165,2551,0,36,,,26.3
"       (2012 KC45)",1.177752917926387,.1813705260107,8.654740266536903,247.7937955320435,310.0527983513676,.9641432516914418,1.391362584161333,1.27817254760456,1,7,13,,,29.4
"       (2012 LF4)",1.270594383870216,.2610171633053134,5.826688081238692,252.2967942277762,73.22952706912238,.9389474420807494,1.602241325659682,1.43224923628473,10,7,50,,,24.5
"       (2012 MY2)",1.260256151654339,.2038803193879533,.1836607971832645,202.1249444125727,97.12555456326534,1.003314724944419,1.517197578364258,1.41480452872393,12,4,150,0,2,26.4
"       (2012 PB20)",1.054122838219893,.09484579799782561,5.838745992272556,142.9085046246184,49.99582864154874,.9541437164411942,1.154101959998592,1.0822934654001,57,4,46,,,24.9
"       (2012 RM15)",1.093504795973265,.2494298456078281,8.000810176390607,171.2666219565624,89.53252177258057,.8207520635422341,1.366257528404296,1.14350808738114,7,6,99,,,24.5
"       (2012 SK50)",1.298331135696635,.1881758511802747,8.801196628474989,187.5175103588355,163.0480131061005,1.054016569123068,1.542645702270202,1.47940271208025,23,8,41,,,24.8
"       (2012 TF79)",1.049831633317319,.03821918478139921,1.005385154359433,199.8881791069986,265.6464542293713,1.009707924134206,1.089955342500432,1.07569136979009,29,5,59,,,27.4
"       (2012 TP231)",1.117826351998114,.2537193351588977,6.743737994450347,30.25421088939881,75.43859571101062,.8342121931460565,1.401440510850172,1.1818700239136,6,7,34,,,25.0
"       (2012 US9)",1.092871573546671,.2467559994711711,8.278520400606435,334.7112714621513,182.9261163651812,.8231989561225305,1.362544190970811,1.1425149639875,261,4,58,,,21.6
"       (2012 UE34)",1.10534476532878,.09925927309205305,9.658447513722875,198.4781360659399,18.4246206100771,.9956290474061389,1.21506048325142,1.16213034266008,2453,0,51,,,23.3
"       (2012 UW68)",1.1361254350989,.1553885954589476,2.472239528666508,15.37621519493289,102.3924617845263,.9595844994736963,1.312666370724104,1.21100971283434,178,4,43,,,24.8
"       (2012 UX68)",1.090997258643333,.2806707019132168,4.21937723413044,50.4599605666696,93.2749833002112,.7847862922745134,1.397208225012153,1.1395770418366,31,6,28,,,24.1
"       (2012 UY68)",1.174975192948084,.2283387188813697,2.900504036603325,70.30227548573707,35.75781501785245,.9066828626729281,1.443267523223239,1.27365336850486,24,7,46,,,25.0
