full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
" 87025 (2000 JT66)",1.22661107918025,.4835864833756156,25.31811458753482,120.5142259473305,359.5688777952483,.633438540929904,1.819783617430596,1.3585277903389,7017,0,273,,,18.1
" 88254 (2001 FM129)",1.182337613492467,.6296823716067345,1.522134645862615,272.1587894230555,140.1781001481447,.437840460988684,1.926834765996251,1.28564321203903,14971,0,716,1,1,17.6
" 88710 (2001 SL9)",1.061286035487223,.2699805565194975,21.90032873585719,202.8545485789888,329.3081051979415,.7747594410000114,1.347812629974434,1.09334412823084,22318,0,996,,,17.6
" 90367 (2003 LC5)",1.155598016887134,.4263064170198512,16.88256612427449,86.84376549089252,313.8407136411392,.6629591667927344,1.648236866981533,1.24227682691219,13150,0,638,,,17.7
" 90403 (2003 YE45)",1.234613595140928,.2801987164933439,19.00463225225712,286.2654666257075,306.8373234775991,.8886764504172067,1.580550739864649,1.37184417866483,11010,0,1398,2,2,17.6
"101955 Bennu (1999 RQ36)",1.126391025934071,.2037451084785423,6.034939533607825,2.060867329373625,66.22306846088361,.8968943641658774,1.355887687702265,1.19547906402423,6821,0,518,22,7,20.19
"108906 (2001 PL9)",1.235277251812469,.3603950052497942,20.92358097879417,172.075807802423,343.9688823702604,.7900895001605627,1.680465003464375,1.37295046311266,6663,0,483,,,17.8
"136793 (1997 AQ18)",1.147060798378873,.4652923950479041,17.37393188926405,296.2682833648902,37.01182046618204,.6133421322356061,1.680779464522139,1.22853591964665,8086,0,376,,,18.3
"137052 Tjelvar (1998 VO33)",1.247958800850415,.809618490112156,14.91433067803588,64.30215757064369,209.8883741840466,.2375882807837252,2.258329320917105,1.39414701894524,7657,0,989,,,16.9
"137062 (1998 WM)",1.22461211731564,.3153397625819944,22.51538704117759,45.64509789206803,172.5409939186268,.8384432229862927,1.610781011644987,1.35520823135958,11422,0,1418,,,16.6
"137084 (1998 XS16)",1.212231166462555,.4966437685599607,26.5568215140506,273.0000217865651,358.2939391889674,.6101841115847547,1.814278221340356,1.3347083288333,9102,0,1560,,,16.4
"137099 (1998 YW3)",1.100119813229704,.4627126848659004,28.79385143404325,94.28030610176548,194.8199892927603,.5910804207760145,1.609159205683393,1.15390002270584,6289,0,275,,,18.2
"137158 (1999 FB)",1.179894093041267,.6069292410758511,12.89675609122301,37.11424752723359,3.0373416904504,.4637818666018511,1.896006319480682,1.28165974094947,6914,0,401,,,17.9
"137175 (1999 JA11)",1.26127750943815,.3411817843658603,16.43333530266958,116.2523694088276,328.3095717261926,.8309525981875138,1.691602420688787,1.41652479132829,7403,0,262,,,18.3
"137925 (2000 BJ19)",1.291803800099713,.7637701462077258,31.10878161008922,131.2338991614395,175.5007770804023,.3051626228258594,2.278444977373566,1.4682602417706,23833,0,1224,,,15.9
